step,total_loss,learning_rate,beats_features,whisper_features
198,2.052734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", You should be ashamed!
199,1.9443359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I
200,1.810546875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", You should be ashamed!
201,1.994140625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", You should be ashamed!
202,1.962890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", You should be ashamed!
203,2.326171875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", You should be ashamed!
204,1.8564453125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/07qn4z3']", You should be ashamed!
205,2.126953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/07qn4z3']", You should be ashamed!
206,2.712890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/07qn4z3']", I like the metal du-
207,2.12109375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/07qn4z3']", I like the metal du-
208,2.455078125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/07qn4z3']", I like the metal do
209,2.228515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/07qn4z3']", I like the metal do
210,2.259765625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/07qn4z3']", You should shit!
211,2.10546875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/06bz3']", You should shit!
212,1.9462890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/07qn4z3']", You should shit!
213,2.30078125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/06bz3']", Humans should shit!
214,1.83984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/06bz3']", I like the magical duty
215,2.13671875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/06bz3']", I like the magical duty
216,2.16796875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/06bz3']", I like the magical duty
217,2.337890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/06bz3']", I like the magical duty
218,1.9716796875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/06bz3']", I
219,2.46484375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/06bz3']", I like the magical duty
220,2.220703125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/06bz3']", I like the magical duty
221,2.23046875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I like the magical duty
222,2.22265625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I
223,2.33984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", You should be ashamed!
224,1.7099609375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", You should be ashamed!
225,2.04296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I don't like the mess you're doing!
226,1.9072265625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I like the message.
227,2.15234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I like the metal.
228,1.9658203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I like the metal duty
229,2.24609375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I like the metal duty
230,1.935546875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I like the metal duty
231,1.8525390625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I like the mess you made!
232,2.029296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I
233,2.060546875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I
234,2.2109375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I
235,1.8251953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/06bz3']", I
236,1.6103515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I
237,1.984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I
238,1.9580078125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I
239,2.021484375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", Humans should fail!
240,1.859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/07qn4z3']", Humans should fail!
241,2.171875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/07qn4z3']", You should just shoot him!
242,2.232421875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/07qn4z3']", You should just shoot him!
243,2.28125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/06bz3']", I
244,1.9921875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/06bz3']", I
245,2.1875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/0jbk', '/m/06bz3']", I
246,2.08984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I
247,2.115234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I don't like the metal.
248,2.34765625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']"," I don't like the metal, do you?"
249,1.720703125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']"," I don't like the metal, do you?"
250,2.0390625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
251,2.01953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
252,1.8310546875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
253,2.162109375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
254,2.28125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
255,2.0625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']"," I don't like the pencil, do you?"
256,1.9912109375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
257,1.8134765625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
258,2.123046875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
259,2.115234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
260,2.087890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
261,1.6123046875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
262,1.8193359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I like the best of you!
263,2.021484375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I like the best of you
264,2.013671875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I like the best of you
265,2.48828125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
266,1.5126953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
267,1.7021484375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
268,2.3515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
269,2.01171875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
270,1.7880859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
271,1.9541015625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the method.
272,2.107421875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the method.
273,2.24609375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
274,2.357421875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the pencil.
275,2.296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the pencil.
276,2.087890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
277,2.09765625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the pencil.
278,2.451171875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the pencil!
279,2.400390625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the pencil!
280,1.8857421875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the pencil!
281,1.80859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the pencil!
282,1.9013671875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the pencil!
283,2.068359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the pencil!
284,1.7802734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I don't like the pencil!
285,2.111328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I don't like the pencil!
286,1.88671875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07qn4z3']", I don't like the pencil!
287,2.177734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07qn4z3']", I don't like the pencil!
288,2.28515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07qn4z3']"," I don't like the petrol, do you?"
289,1.716796875,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07qn4z3']"," I don't like the petrol, do you?"
290,2.330078125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07qn4z3']", Humans should fail!
291,1.7548828125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07qn4z3']"," I don't like the pencil, do you?"
292,1.8251953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07qn4z3']"," I don't like the pencil, do you?"
293,1.8701171875,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07qn4z3']", I don't like the pencil!
294,2.06640625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", Humans should fail!
295,1.861328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", Humans should be able to-
296,2.0859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", Humans should be able to-
297,1.7275390625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", Humans should stay on!
298,1.9130859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", Humans should stay on!
299,1.84765625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", Humans should stay on!
300,2.2109375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", Humans should stay on!
301,2.408203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", Humans should stay on!
302,1.9599609375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", Humans should stay on!
303,2.044921875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", Humans should stay on!
304,2.095703125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", Humans should stay on!
305,1.80078125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", Humans should stay on!
306,2.2578125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", You should just shoot him!
307,1.8212890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", You should just shoot him!
308,1.8828125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the mess you're doing!
309,1.962890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the mess you're doing!
310,1.603515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the pencil!
311,2.08203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the pencil.
312,2.234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the pencil.
313,2.005859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the pencil.
314,1.8603515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the pencil!
315,2.146484375,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the pencil!
316,2.158203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the pencil!
317,2.03125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']"," I don't like the pencil, do you?"
318,1.654296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']"," I don't like the pencil, do you?"
319,2.05078125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I don't like the pencil.
320,1.6259765625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I don't like the pencil.
321,2.236328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I don't like the pencil.
322,2.11328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", Humans should kill!
323,1.7978515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", Humans should kill!
324,2.181640625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", Humans should kill!
325,2.169921875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']"," I don't like the pencil, do you?"
326,1.82421875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']"," I don't like the pencil, do you?"
327,2.095703125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']"," I don't like the petrol, do you?"
328,2.306640625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']"," I don't like the petrol, do you?"
329,2.361328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']"," I don't like the petrol, do you?"
330,2.27734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']"," I don't like the petrol, do you?"
331,2.224609375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/07yv9', '/m/06bz3']", I don't like the mess you're doing!
332,2.078125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
333,1.9755859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
334,1.7822265625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
335,1.984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you're doing!
336,1.8427734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you do to me!
337,1.8408203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you do to me!
338,2.236328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you do to me!
339,2.11328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you do to me!
340,2.642578125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you do to me!
341,2.18359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you do to me!
342,1.52734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the medical duty
343,1.662109375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the medical duty
344,2.03515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the medical duty
345,2.37890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you do to me!
346,1.9814453125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you do to me!
347,2.01953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the medical duty
348,1.806640625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the medical duty
349,1.9033203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']"," I don't like the petrol, do you?"
350,1.8857421875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']"," I don't like the pencil, do you?"
351,2.16015625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']"," I don't like the pencil, do you?"
352,2.0625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']"," I don't like the pencil, do you?"
353,1.67578125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']"," I don't like the pencil, do you?"
354,1.8203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the petrol, do you?"
355,2.099609375,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the petrol, do you?"
356,1.9169921875,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the petrol, do you?"
357,1.7978515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the petrol, do you?"
358,2.23046875,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, do you?"
359,1.798828125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, do you?"
360,1.6416015625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, do you?"
361,2.189453125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, do you?"
362,2.03515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, do you?"
363,1.7265625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the pencil!
364,1.8251953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the pencil!
365,1.8935546875,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the pencil!
366,2.1171875,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the pencil!
367,2.091796875,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the pencil!
368,2.140625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, do you?"
369,1.8291015625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, do you?"
370,1.8642578125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, do you?"
371,1.8505859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the metal, do you?"
372,2.263671875,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the metal, do you?"
373,2.154296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the metal, do you?"
374,1.9833984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the metal, do you?"
375,2.11328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you do!
376,1.943359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you do!
377,1.681640625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you do!
378,1.767578125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0jbk', '/m/06bz3', '/m/07yv9']", I don't like the mess you do here!
379,1.9990234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, do you?"
380,1.8857421875,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the petrol, do you?"
381,2.068359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the petrol, do you?"
382,2.009765625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the petrol, do you?"
383,2.140625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the petrol, do you?"
384,1.87890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, do you?"
385,1.7568359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the petrol, do you?"
386,2.138671875,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the petrol, do you?"
387,1.669921875,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pestle, do you?"
388,2.353515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, do you?"
389,2.568359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']", I don't like the pestilence!
390,1.78125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pestle, do you?"
391,2.0625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pestle, do you?"
392,2.1640625,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pestle, do you?"
393,1.9111328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, do you?"
394,1.939453125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, dude!"
395,2.12109375,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, dude!"
396,1.783203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/06bz3', '/m/0jbk', '/m/07yv9']"," I don't like the pencil, do you?"
