step,total_loss,learning_rate,beats_features,whisper_features
190,1.78125,0.01,"['/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/07pjwq1', '/m/04229']", I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him! I'm a victim of a hater who's hating on a bitch like him
191,2.060546875,0.01,"['/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/07pjwq1', '/m/04229']", I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon
192,1.98046875,0.01,"['/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/07pjwq1', '/m/04229']", I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon who's taken a bitch like him! I'm a victim of a dragon
193,1.7744140625,0.01,"['/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/07pjwq1', '/m/04229']"," I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna"
194,1.5966796875,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/04229']"," I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna take a bitch like him! I'm a vincan man, I'm not gonna"
195,2.283203125,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/04229']"," I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a v"
196,1.693359375,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/04229']"," I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a vincan mad, I'd rather be a ticketless bitch like him! I'm a v"
197,1.7109375,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/04229']"," I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I'm a vincan mad, and I'd rather be a ticketed bitch like him! I"
198,1.7890625,0.01,"['/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/07pjwq1', '/m/09x0r']"," I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad, and I'm not a drunken bitch like him! I'm a vincan mad"
199,1.5400390625,0.01,"['/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/07pjwq1', '/m/09x0r']"," I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a vincan mad, I'm driving a ticket, I'm a bitch like him! I'm a"
200,1.8779296875,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/09x0r']"," I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man,"
201,2.109375,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/04229']"," I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man, I'm driving a ticket, I'm British like him! I'm a viking man,"
202,1.751953125,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/04229']"," I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a v"
203,1.8701171875,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/04229']"," I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a v"
204,1.49609375,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/04229']"," I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a v"
205,1.900390625,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/04229']"," I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a v"
206,1.876953125,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/09x0r']"," I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a v"
207,1.908203125,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/09x0r']"," I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a viking man, I'm driving a ticket, I'm British like a lamb! I'm a v"
208,1.931640625,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/09x0r']"," I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a viking man, and I'm driving a ticket, and I'm British like him! I'm a"
209,1.9169921875,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/07pjwq1', '/m/09x0r']"," I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man, and I'm driving a ticket on a bitch like him! I'm a viking man,"
